	id	DockQ	Fnat	iRMS	LRMS	pLDDT-cdr1a	pLDDT-cdr2a	pLDDT-cdr3a	pLDDT-cdr1b	pLDDT-cdr2b	pLDDT-cdr3b	pLDDT-cdr3a+cdr3b	pLDDT	pLDDT-mhc	pLDDT-pep	pLDDT-pmhc	pLDDT-tcr	RMSD-cdr1a	RMSD-cdr2a	RMSD-cdr3a	RMSD-cdr1b	RMSD-cdr2b	RMSD-cdr3b	RMSD-cdr3a+cdr3b	RMSD	RMSD-mhc	RMSD-pep	RMSD-pmhc	RMSD-tcr	true_pdb_path	pred_pdb_path	2021-09-30	rank
10	7n2q	0.059	0.068	15.662	25.604	80.89181818181818	81.498	73.73636363636363	85.79400000000001	82.213	70.38666666666667	71.80384615384614	64.96702702702703	40.372596685082875	42.37333333333333	40.46736842105263	86.4183410138249	0.18121728	0.41941348	0.6968469	0.13758798	0.1630001	1.5521061	1.7516451	15.32895	19.020445	1.9054333	18.809555	1.0036156	../../benchmark_data/class-i/pdb/7n2q_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7n2q_pmhc_tcr.pdb	after	ranked_0
11	7n2r	0.016	0.017	19.24	53.895	81.21454545454546	87.285	68.7309090909091	91.028	90.30199999999999	70.50133333333333	69.7523076923077	62.388009828009835	37.839834254143646	30.15555555555555	37.475842105263155	84.20050691244239	0.157159	0.3758904	0.6465184	0.15617606	0.24019125	0.6459212	7.2526665	19.140041	17.7628	1.8694973	17.845	14.430541	../../benchmark_data/class-i/pdb/7n2r_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7n2r_pmhc_tcr.pdb	after	ranked_0
12	7n2s	0.036	0.0	16.168	25.66	34.85	28.818	38.2375	54.315	51.029	66.78533333333334	52.05096774193548	43.46342233009709	36.19325966850828	22.47222222222222	35.54331578947369	50.241891891891896	3.4594107	4.2303987	6.8541837	2.2456245	4.3749733	8.093434	11.897564	19.696463	16.345806	2.1335359	17.090162	13.86191	../../benchmark_data/class-i/pdb/7n2s_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7n2s_pmhc_tcr.pdb	after	ranked_0
13	7n4k	0.037	0.0	14.335	25.404	65.89583333333333	28.67875	56.843846153846165	47.63700000000001	36.897	49.52727272727273	53.49041666666667	53.31629999999999	47.94858757062148	31.503999999999998	47.06919786096257	58.800845070422525	1.2597461	3.661913	1.1688256	1.7061925	4.8098907	0.9291419	3.9010928	14.675923	15.790442	3.241947	16.378216	9.698238	../../benchmark_data/class-i/pdb/7n4k_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7n4k_pmhc_tcr.pdb	after	ranked_0
14	7n5c	0.039	0.07	17.179	41.317	50.296666666666674	31.42375	47.137692307692305	53.599000000000004	45.059999999999995	52.529999999999994	49.60916666666666	44.94787128712872	37.23110497237569	27.657	36.72984293193717	52.31708920187794	0.9582642	3.3124766	5.1323276	1.4508247	5.7148194	0.7642782	5.3817544	19.378994	16.61482	2.6608074	17.118856	13.308495	../../benchmark_data/class-i/pdb/7n5c_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7n5c_pmhc_tcr.pdb	after	ranked_0
15	7n5p	0.018	0.0	18.913	38.135	65.835	36.92625	58.83461538461539	51.529999999999994	45.90599999999999	50.11272727272728	54.83708333333334	49.9077694235589	37.67835227272727	28.327999999999996	37.175645161290326	61.025962441314554	1.6715533	3.6816435	1.5310901	2.2880378	3.849402	1.1186494	2.7263613	17.384144	15.901527	2.778313	16.008902	12.173623	../../benchmark_data/class-i/pdb/7n5p_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7n5p_pmhc_tcr.pdb	after	ranked_0
16	7na5	0.053	0.041	11.851	25.312	79.19272727272727	82.87444444444444	75.19545454545454	65.896	45.982	77.29666666666667	76.40769230769232	56.47180246913581	38.21955555555556	44.78999999999999	38.532433862433855	72.16875000000002	0.6468398	0.77476275	0.65484107	1.3666924	8.467275	0.73524696	0.8666316	16.302435	15.919435	2.1061318	16.851038	8.490853	../../benchmark_data/class-i/pdb/7na5_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7na5_pmhc_tcr.pdb	after	ranked_0
17	7ndq	0.029	0.0	16.301	29.122	80.41916666666668	86.65375	53.58266666666667	63.301	83.84545454545453	48.62615384615385	51.28142857142857	75.45078431372549	81.70839779005526	28.489999999999995	79.18752631578948	72.19399082568808	0.6519969	0.9259603	3.744407	2.0507426	0.43262455	2.6655748	5.1873393	18.062752	2.8492775	2.982039	4.1047897	5.990007	../../benchmark_data/class-i/pdb/7ndq_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7ndq_pmhc_tcr.pdb	after	ranked_0
18	7ndt	0.054	0.082	14.463	31.423	77.34416666666667	43.20125	78.78857142857143	88.29100000000001	93.2218181818182	78.61	78.70615384615385	70.51658415841585	58.35755555555556	26.265	56.99191489361702	82.28805555555556	1.3845667	4.5983033	1.8902205	0.18862863	0.1903366	0.73394555	1.6753346	21.489864	6.9715133	1.9833232	7.1442156	4.2116985	../../benchmark_data/class-i/pdb/7ndt_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7ndt_pmhc_tcr.pdb	after	ranked_0
19	7ndu	0.029	0.031	17.242	37.634	75.87666666666668	78.4725	44.575999999999986	68.955	84.73454545454545	43.535384615384615	44.09285714285715	61.875847665847665	54.46729281767956	32.35625	53.53137566137566	69.1102752293578	0.6090535	0.95255333	4.3162246	1.2381244	0.38637093	3.5775619	9.26073	24.657618	4.8842907	2.6016467	6.1041636	14.765785	../../benchmark_data/class-i/pdb/7ndu_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7ndu_pmhc_tcr.pdb	after	ranked_0
20	7nme	0.03	0.013	16.679	31.244	39.95545454545454	40.384	37.14461538461539	40.776999999999994	38.14818181818182	34.777272727272724	36.05958333333333	39.79849382716049	37.57232044198895	23.256666666666668	36.89421052631579	42.36506976744186	2.951732	4.263791	1.3868576	1.334976	5.6695056	3.19162	6.467642	21.569086	16.374424	2.6424272	16.163008	13.353617	../../benchmark_data/class-i/pdb/7nme_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7nme_pmhc_tcr.pdb	after	ranked_0
21	7nmf	0.03	0.014	16.571	31.249	39.95545454545454	40.384	37.14461538461539	40.776999999999994	38.14818181818182	34.777272727272724	36.05958333333333	39.79849382716049	37.57232044198895	23.256666666666668	36.89421052631579	42.36506976744186	2.941139	4.2536645	1.3541893	1.2963314	5.689732	3.216204	6.492321	21.579872	16.38263	2.5942671	16.172445	13.351026	../../benchmark_data/class-i/pdb/7nmf_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7nmf_pmhc_tcr.pdb	after	ranked_0
22	7nmg	0.014	0.0	18.351	44.096	44.71454545454546	44.366	42.67230769230769	46.239999999999995	39.10999999999999	42.58454545454546	42.632083333333334	42.8255061728395	37.53298342541437	23.37333333333333	36.86226315789474	48.0953488372093	2.4498885	3.8770456	3.0140688	1.2425035	3.5876389	3.028665	7.390841	23.903912	20.117476	2.5184503	22.145687	16.013432	../../benchmark_data/class-i/pdb/7nmg_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7nmg_pmhc_tcr.pdb	after	ranked_0
23	7ow5	0.018	0.0	18.789	38.376	51.81583333333333	54.67181818181818	56.540625	78.56800000000001	69.941	68.691875	62.61625	55.6438313253012	38.31166666666667	25.824	37.65442105263158	70.83488888888888	1.9032844	1.343874	1.1521825	0.2216884	1.0555097	2.3943715	4.2629123	18.827715	17.041979	2.896439	17.356684	5.597329	../../benchmark_data/class-i/pdb/7ow5_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7ow5_pmhc_tcr.pdb	after	ranked_0
24	7ow6	0.031	0.031	18.062	34.872	52.873333333333335	53.47090909090909	58.665	86.56799999999998	71.22399999999999	73.459375	66.0621875	56.880312499999995	38.37558011049724	63.11199999999999	39.67068062827225	71.48937777777778	2.0980315	1.720065	1.080977	0.20628329	1.1578716	2.6325333	10.636234	19.421947	17.24415	3.2157314	18.600822	15.861988	../../benchmark_data/class-i/pdb/7ow6_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7ow6_pmhc_tcr.pdb	after	ranked_0
25	7pb2	0.014	0.0	17.931	44.539	48.69583333333333	38.833636363636366	43.164375	46.643	43.267	43.789375	43.47687500000001	42.18392771084338	38.61438888888889	23.564	37.82226315789473	45.86711111111111	0.57220054	3.253698	2.5250459	1.7838355	2.7318957	3.4131663	6.5687375	22.269833	13.980803	2.6619034	15.352699	8.540484	../../benchmark_data/class-i/pdb/7pb2_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7pb2_pmhc_tcr.pdb	after	ranked_0
26	7pbe	0.044	0.026	18.418	25.575	85.5490909090909	82.74625	69.37416666666667	88.088	78.78090909090909	75.94153846153847	72.7892	61.03286419753087	36.1307182320442	24.27888888888889	35.569315789473684	83.53553488372093	0.43121317	1.6023062	1.5435015	0.45586553	0.273117	0.6290903	7.573421	21.248367	22.29781	2.3990686	21.915195	15.725024	../../benchmark_data/class-i/pdb/7pbe_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7pbe_pmhc_tcr.pdb	after	ranked_0
27	7phr	0.03	0.049	18.487	45.709	89.65400000000001	94.17300000000002	78.52181818181818	80.46900000000001	77.522	50.383076923076935	63.28000000000001	58.886825	35.597348066298345	21.81888888888889	34.944684210526326	80.54876190476189	0.27017972	0.32818717	1.5551885	0.32822523	0.36563277	7.7148027	9.903191	22.277454	14.008209	4.680778	14.559394	14.882846	../../benchmark_data/class-i/pdb/7phr_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7phr_pmhc_tcr.pdb	after	ranked_0
28	7q99	0.039	0.041	16.855	31.495	86.93363636363637	79.85222222222222	82.21727272727273	80.45363636363638	83.89333333333335	72.01199999999999	76.32961538461538	62.16481572481572	35.93690607734806	22.456000000000003	35.231099476439795	85.98120370370371	0.48796937	0.2977603	0.4929999	0.41421708	1.5555612	1.4120717	1.2216837	15.065082	19.46678	3.298266	19.020584	1.069752	../../benchmark_data/class-i/pdb/7q99_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7q99_pmhc_tcr.pdb	after	ranked_0
29	7q9a	0.045	0.04	14.685	27.75	86.02909090909091	80.66000000000001	85.43454545454546	82.97818181818182	85.19555555555557	74.55333333333333	79.15692307692308	64.80592137592139	38.14756906077348	34.672000000000004	37.965602094240836	88.53972222222222	0.2792564	0.27604783	1.1517829	0.28872377	1.5722626	1.1682298	1.4827961	15.884176	18.653173	2.543985	18.321661	1.4100351	../../benchmark_data/class-i/pdb/7q9a_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7q9a_pmhc_tcr.pdb	after	ranked_0
30	7q9b	0.056	0.037	14.983	22.974	72.61	79.71777777777778	54.79375	52.81300000000001	44.37	46.670625	49.37833333333333	49.693827160493825	34.85331491712707	31.319	34.6682722513089	63.104485981308414	0.63745636	0.24014364	6.032956	2.5006275	1.1036888	7.710738	8.171771	19.452566	14.660427	3.5485687	14.600076	17.229887	../../benchmark_data/class-i/pdb/7q9b_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7q9b_pmhc_tcr.pdb	after	ranked_0
31	7qpj	0.108	0.101	8.363	17.476	85.05090909090909	79.86555555555556	74.85538461538462	75.631	60.033	77.41727272727272	76.02958333333333	62.68225806451614	36.51183333333334	24.855555555555558	35.956772486772486	86.28560747663552	0.22814687	0.3093959	0.4455616	1.481997	2.5786061	0.3841031	0.62290287	9.083514	11.688014	4.3254156	12.180028	2.0525587	../../benchmark_data/class-i/pdb/7qpj_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7qpj_pmhc_tcr.pdb	after	ranked_0
32	7r80	0.044	0.0	13.903	22.816	71.12636363636364	82.32300000000001	81.68153846153845	76.73100000000001	70.355	78.40866666666668	79.92821428571426	63.992665036674815	39.33646408839779	30.29222222222222	38.908052631578954	85.7555707762557	2.5720499	0.43227622	0.34423095	0.8192498	1.0162296	2.3647432	2.3529434	16.967653	18.4785	2.1148162	18.766138	1.9027576	../../benchmark_data/class-i/pdb/7r80_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7r80_pmhc_tcr.pdb	after	ranked_0
33	7rk7	0.014	0.0	17.533	44.564	61.89666666666667	73.99125000000001	44.614375	77.896	54.69	42.4685	43.42222222222222	57.936457831325306	45.451712707182324	40.44222222222222	45.21442105263158	68.67951111111111	0.67549306	0.42588767	2.3407156	0.43000507	3.2041862	6.726774	9.261553	24.015524	11.213233	2.5270774	13.745291	16.31074	../../benchmark_data/class-i/pdb/7rk7_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7rk7_pmhc_tcr.pdb	after	ranked_0
34	7rm4	0.015	0.0	17.105	43.771	85.48818181818183	87.18099999999998	75.47666666666667	71.4	82.8	69.60533333333333	72.21481481481482	63.74154034229829	38.53198895027625	30.489999999999995	38.15105263157895	85.94333333333333	0.6799194	0.57785356	0.5824986	1.7830985	2.027891	1.4603087	1.4199889	22.749777	18.350964	1.9600536	17.98577	1.5140405	../../benchmark_data/class-i/pdb/7rm4_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7rm4_pmhc_tcr.pdb	after	ranked_0
35	7rrg	0.024	0.0	19.654	31.674	68.94583333333333	72.64625	41.798	66.10900000000001	83.60545454545455	46.21071428571429	43.92827586206896	55.079926650366744	38.80657458563536	22.198888888888888	38.01989473684211	69.88086757990868	0.76167905	0.8085644	4.1359377	1.7477483	1.9765369	3.9456134	7.3546124	21.352814	14.6251	2.4430246	16.120932	15.54841	../../benchmark_data/class-i/pdb/7rrg_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7rrg_pmhc_tcr.pdb	after	ranked_0
36	7rtr	0.042	0.095	20.0	51.709	79.68363636363637	74.09444444444445	64.89727272727272	71.771	82.70545454545456	51.842727272727274	58.370000000000005	58.29390663390663	34.83187845303867	25.98888888888889	34.413000000000004	79.20345622119817	0.36438864	0.25817692	1.1834866	1.4100497	0.14794041	3.4995465	11.778858	21.956434	15.762515	2.08726	15.899033	16.467882	../../benchmark_data/class-i/pdb/7rtr_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7rtr_pmhc_tcr.pdb	after	ranked_0
37	7su9	0.025	0.0	18.862	31.069	74.38083333333334	80.73249999999999	40.940000000000005	70.64500000000001	61.278999999999996	52.49933333333333	46.719666666666654	67.13664215686275	79.3668888888889	74.9022222222222	79.15428571428572	56.76525114155251	0.53494346	0.71737695	4.080319	0.3144893	3.0445495	4.7659874	14.579819	19.888582	5.412994	1.9536896	5.3274555	16.707275	../../benchmark_data/class-i/pdb/7su9_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/7su9_pmhc_tcr.pdb	after	ranked_0
38	8cx4	0.01	0.0	20.463	53.174	88.53545454545454	88.90800000000002	77.12411764705882	90.659	90.304	67.71266666666666	72.7125	65.77377723970945	42.91911602209945	46.33888888888889	43.081105263157895	85.10834080717487	0.2887958	0.37547946	0.7822238	0.19317587	0.18341886	1.5131637	8.338991	21.078999	17.181643	1.8394538	17.148445	15.256366	../../benchmark_data/class-i/pdb/8cx4_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/8cx4_pmhc_tcr.pdb	after	ranked_0
39	8d5q	0.057	0.057	15.243	24.989	47.620909090909095	58.21300000000001	38.31125	47.27454545454545	75.46727272727274	46.489333333333335	42.26838709677419	64.02000000000001	72.85505681818182	59.475	72.13569892473119	57.22036036036036	2.0616355	2.482194	3.32496	2.4830637	0.49868608	4.726884	10.134085	16.0805	6.0410075	3.3974855	7.916592	16.527029	../../benchmark_data/class-i/pdb/8d5q_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/8d5q_pmhc_tcr.pdb	after	ranked_0
40	8dnt	0.032	0.014	17.314	29.922	84.5109090909091	78.91444444444444	76.06416666666667	86.071	85.74454545454546	74.09571428571428	75.00423076923076	63.50277641277641	36.59165745856354	30.074444444444445	36.28294736842105	87.3358064516129	0.50532675	0.41520274	0.5576783	0.4411747	0.6805731	0.69880986	0.98466307	18.352934	11.933247	4.3667316	13.10518	1.0337958	../../benchmark_data/class-i/pdb/8dnt_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/8dnt_pmhc_tcr.pdb	after	ranked_0
41	8en8	0.008	0.0	21.023	60.025	82.79545454545456	51.5	68.38142857142859	77.93727272727273	88.54583333333333	56.574	62.27413793103448	65.22742718446602	47.917722222222224	38.291111111111114	47.45931216931218	80.28650224215247	0.42079884	2.2993033	1.8768662	0.3542801	0.32995868	1.7269701	2.1307423	20.624273	12.829313	3.4798634	12.893788	1.409857	../../benchmark_data/class-i/pdb/8en8_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/8en8_pmhc_tcr.pdb	after	ranked_0
42	8enh	0.009	0.0	21.738	56.299	89.68272727272728	88.271	76.27214285714285	83.35545454545455	90.62333333333333	67.23400000000001	71.59724137931035	63.07231143552312	37.1508938547486	21.691111111111113	36.410797872340424	85.54928251121075	0.5035586	0.17713766	2.4896653	0.32176268	0.36912772	2.1910534	3.0260377	21.800909	15.749148	2.7154682	16.132835	1.6725792	../../benchmark_data/class-i/pdb/8enh_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/8enh_pmhc_tcr.pdb	after	ranked_0
43	8eo8	0.012	0.0	21.086	47.059	83.22454545454546	81.478	61.24857142857143	84.07727272727273	90.93833333333333	72.05	66.8355172413793	62.47231143552312	38.46312849162011	28.986666666666665	38.009468085106384	83.09569506726457	0.50167876	0.26221985	2.7378428	0.42321712	0.27301112	1.8266108	8.345701	21.198273	16.248331	1.8557448	16.463276	12.531653	../../benchmark_data/class-i/pdb/8eo8_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/8eo8_pmhc_tcr.pdb	after	ranked_0
44	8f5a	0.021	0.029	18.538	49.333	86.54818181818182	90.769	67.26533333333333	86.238	76.094	75.615	70.9762962962963	69.80163814180929	55.38486187845304	49.645	55.084345549738224	82.69614678899083	0.35247412	2.1858823	2.7328632	0.87555844	2.8950646	1.4148091	9.694682	16.217392	13.14482	4.34327	14.08408	15.510146	../../benchmark_data/class-i/pdb/8f5a_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/8f5a_pmhc_tcr.pdb	after	ranked_0
45	8gom	0.03	0.025	16.108	34.52	77.26666666666667	57.583333333333336	68.24272727272728	71.94699999999999	84.6709090909091	58.852666666666664	62.82538461538461	58.79546341463414	35.331049723756905	26.934444444444445	34.93331578947368	79.40368181818181	0.5602247	3.9613676	1.3437521	0.5644302	0.27435926	1.750191	8.965017	18.247766	15.271429	2.0366654	15.895245	13.696747	../../benchmark_data/class-i/pdb/8gom_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/8gom_pmhc_tcr.pdb	after	ranked_0
46	8gon	0.017	0.0	17.59	39.247	78.35583333333334	57.370000000000005	70.56181818181817	74.23100000000001	84.92545454545456	57.69266666666667	63.13730769230769	59.32412195121951	39.101546961325965	26.029999999999998	38.48236842105263	77.32381818181818	1.6450396	3.961963	1.311111	0.18077178	0.2064614	1.5702854	11.292813	21.43162	17.159477	2.6537728	17.086687	14.828415	../../benchmark_data/class-i/pdb/8gon_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_no_msa/ranked_0/8gon_pmhc_tcr.pdb	after	ranked_0
