	id	DockQ	Fnat	iRMS	LRMS	pLDDT-cdr1a	pLDDT-cdr2a	pLDDT-cdr3a	pLDDT-cdr1b	pLDDT-cdr2b	pLDDT-cdr3b	pLDDT-cdr3a+cdr3b	pLDDT	pLDDT-mhc	pLDDT-pep	pLDDT-pmhc	pLDDT-tcr	RMSD-cdr1a	RMSD-cdr2a	RMSD-cdr3a	RMSD-cdr1b	RMSD-cdr2b	RMSD-cdr3b	RMSD-cdr3a+cdr3b	RMSD	RMSD-mhc	RMSD-pep	RMSD-pmhc	RMSD-tcr	true_pdb_path	pred_pdb_path	2021-09-30	rank
11	7n2r	0.06	0.017	13.466	20.176	71.32181818181817	74.44399999999999	62.278181818181814	85.33	82.549	64.21066666666667	63.393076923076926	55.85162162162161	30.841160220994475	18.112222222222222	30.23821052631579	78.27811059907833	0.53553635	0.43775907	0.5691816	0.26670557	0.18543577	1.0623723	2.9071715	12.748127	12.285374	3.5610363	12.940403	3.5960941	../../benchmark_data/class-i/pdb/7n2r_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7n2r_pmhc_tcr.pdb	after	ranked_0
12	7n2s	0.014	0.0	19.919	43.377	67.47727272727273	71.676	51.06875	80.20500000000001	84.737	67.06	58.80645161290324	53.60206310679612	31.508011049723756	19.72222222222222	30.949736842105267	72.9891891891892	1.2223172	0.5916331	1.3158312	0.41439462	0.2041469	1.7648997	7.8173904	20.64997	17.182936	2.2614694	17.253256	16.6104	../../benchmark_data/class-i/pdb/7n2s_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7n2s_pmhc_tcr.pdb	after	ranked_0
13	7n4k	0.019	0.0	19.349	36.66	45.64333333333334	24.695	30.400000000000002	38.677	33.309999999999995	29.946363636363632	30.19208333333334	38.2567	45.02587570621469	23.366999999999997	43.86764705882353	33.330657276995304	3.8282325	4.1389384	4.634716	3.1306689	4.0543537	3.5966196	22.323168	23.0122	18.33903	4.152276	18.778759	18.309135	../../benchmark_data/class-i/pdb/7n4k_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7n4k_pmhc_tcr.pdb	after	ranked_0
14	7n5c	0.033	0.0	18.821	26.609	42.291666666666664	27.427500000000002	30.524615384615384	38.558	36.189	29.328181818181818	29.976249999999997	38.70376237623762	45.762596685082876	27.582	44.810732984293196	33.227558685446006	3.758428	5.391347	6.423091	3.1407285	4.3706074	4.1041403	12.930912	20.986576	18.483683	3.1171105	18.361412	17.232485	../../benchmark_data/class-i/pdb/7n5c_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7n5c_pmhc_tcr.pdb	after	ranked_0
15	7n5p	0.01	0.0	19.193	55.699	43.675000000000004	29.098750000000003	30.918461538461543	42.638999999999996	41.41799999999999	33.14545454545455	31.93916666666667	47.66486215538847	60.372386363636366	58.121	60.251344086021504	36.67384976525822	3.744325	3.7101529	2.074092	2.9624774	5.7156343	2.918035	13.542725	23.878279	18.307877	3.8364978	18.161367	18.517788	../../benchmark_data/class-i/pdb/7n5p_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7n5p_pmhc_tcr.pdb	after	ranked_0
16	7na5	0.057	0.02	13.532	21.185	41.093636363636364	38.46777777777778	33.23727272727273	39.949999999999996	41.035	31.521333333333338	32.24730769230769	37.13503703703704	34.644	23.265555555555558	34.10216931216931	39.78879629629629	1.0172522	3.250856	0.6377239	2.2085133	5.054812	3.0730793	4.684472	14.440335	16.835335	2.511005	16.540268	6.1957107	../../benchmark_data/class-i/pdb/7na5_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7na5_pmhc_tcr.pdb	after	ranked_0
17	7ndq	0.036	0.0	16.551	25.73	67.28750000000001	72.95625	57.72466666666666	66.03999999999999	65.36727272727272	58.523846153846144	58.095714285714294	55.09269607843137	31.73060773480663	20.363333333333333	31.192157894736845	75.92344036697249	1.0568883	1.1599901	2.5095248	1.9051889	1.6703931	1.5516337	3.1579294	16.586946	13.382354	2.9405532	13.7779455	3.2881143	../../benchmark_data/class-i/pdb/7ndq_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7ndq_pmhc_tcr.pdb	after	ranked_0
18	7ndt	0.014	0.0	17.942	44.977	46.3975	37.445	39.069285714285705	62.077	35.71727272727273	64.31583333333334	50.72153846153847	40.61601485148515	32.10377777777777	16.715	31.448936170212765	48.59476851851852	2.3383045	4.8625073	2.8545506	2.7047954	5.648798	2.4137049	10.640241	19.317905	12.728466	2.1236866	15.573194	14.078917	../../benchmark_data/class-i/pdb/7ndt_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7ndt_pmhc_tcr.pdb	after	ranked_0
19	7ndu	0.036	0.031	16.383	31.328	65.49	70.64375000000001	44.352000000000004	67.975	78.69545454545454	54.20307692307692	48.925714285714285	52.035528255528256	31.227900552486187	21.47	30.814867724867725	70.43325688073395	1.4022769	1.235441	3.0063765	0.78090894	0.4142177	1.7106342	3.4995215	17.0992	14.834395	2.0115712	15.344858	4.089746	../../benchmark_data/class-i/pdb/7ndu_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7ndu_pmhc_tcr.pdb	after	ranked_0
20	7nme	0.026	0.0	20.919	30.417	32.870909090909095	35.572	29.2076923076923	34.995000000000005	40.608181818181826	27.431818181818183	28.39375	33.00116049382716	33.55325966850828	19.516666666666666	32.88836842105263	33.10083720930233	3.0618255	4.613604	0.95120525	3.0283024	4.064782	3.5779614	15.560428	21.871769	21.663172	2.883023	21.395348	18.108305	../../benchmark_data/class-i/pdb/7nme_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7nme_pmhc_tcr.pdb	after	ranked_0
21	7nmf	0.026	0.0	20.829	30.498	32.88999999999999	35.61899999999999	29.246923076923075	34.97	40.54090909090909	27.14636363636364	28.284166666666664	32.98496296296296	33.52176795580111	19.48222222222222	32.856736842105256	33.098279069767436	3.0598106	4.557042	0.8772379	3.0363612	4.07245	3.7853732	15.388666	21.880302	21.687672	2.867079	21.419046	18.132385	../../benchmark_data/class-i/pdb/7nmf_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7nmf_pmhc_tcr.pdb	after	ranked_0
22	7nmg	0.042	0.028	19.755	26.832	35.96636363636364	32.93399999999999	29.031538461538464	35.108000000000004	40.54090909090909	27.367272727272724	28.26875	32.92977777777778	34.5528729281768	19.966666666666665	33.861947368421056	32.106	3.4015558	2.758775	4.9839525	3.106318	4.204614	3.6311626	11.329151	22.286352	22.55299	2.414443	22.361172	18.708323	../../benchmark_data/class-i/pdb/7nmg_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7nmg_pmhc_tcr.pdb	after	ranked_0
23	7ow5	0.023	0.0	21.606	32.425	37.214999999999996	36.269999999999996	29.645	42.178000000000004	41.339000000000006	32.0275	30.83625	35.51055421686747	32.40127777777778	16.859	31.583263157894734	38.826933333333336	1.3981735	3.0745306	3.393843	2.8961036	4.7796755	2.0916708	8.428828	21.692646	21.651617	2.668732	21.941282	13.550994	../../benchmark_data/class-i/pdb/7ow5_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7ow5_pmhc_tcr.pdb	after	ranked_0
24	7ow6	0.024	0.015	19.768	36.903	45.7825	44.15909090909091	42.07	46.272999999999996	44.903	37.635	39.852500000000006	38.43634615384615	33.24027624309392	17.57	32.419842931937175	43.54368888888889	1.72226	2.6442204	0.7151016	1.7372757	1.0454849	1.3464748	11.559504	22.06671	22.791033	4.5198627	23.940786	16.33716	../../benchmark_data/class-i/pdb/7ow6_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7ow6_pmhc_tcr.pdb	after	ranked_0
25	7pb2	0.044	0.066	15.209	35.095	71.31500000000001	57.08818181818182	63.375	70.14699999999999	64.411	63.785000000000004	63.580000000000005	51.93089156626506	32.165277777777774	20.114	31.531000000000002	69.15746666666666	0.2593252	1.2153443	2.6950521	0.28022885	2.121931	1.3558481	2.4283075	18.070791	18.416693	6.2402043	19.304235	2.905706	../../benchmark_data/class-i/pdb/7pb2_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7pb2_pmhc_tcr.pdb	after	ranked_0
26	7pbe	0.007	0.0	22.603	64.649	78.89090909090908	82.42124999999999	75.24749999999999	89.886	88.58818181818182	79.44846153846153	77.432	59.073876543209884	33.7782320441989	20.37222222222222	33.1432105263158	81.98934883720929	0.58177	1.4819702	0.974746	0.47399125	0.30534253	0.5596455	1.6240476	21.984919	19.450764	2.318229	19.451876	2.4674058	../../benchmark_data/class-i/pdb/7pbe_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7pbe_pmhc_tcr.pdb	after	ranked_0
27	7phr	0.066	0.061	12.191	22.746	75.076	82.99099999999999	51.199090909090906	70.872	75.593	51.76076923076923	51.50333333333333	50.2961	29.94127071823204	19.255555555555556	29.435105263157894	69.17033333333333	0.22136115	0.35079667	0.6889915	0.82088584	1.3431451	1.8217416	1.7635753	11.150019	12.037698	2.3496048	13.058327	4.3854785	../../benchmark_data/class-i/pdb/7phr_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7phr_pmhc_tcr.pdb	after	ranked_0
28	7q99	0.017	0.014	18.942	47.933	70.11272727272727	71.41444444444444	65.75454545454545	78.65454545454544	74.13222222222221	52.388000000000005	58.04307692307691	55.32845208845209	31.000165745856354	19.58	30.402251308900524	77.36967592592592	1.5397629	0.27663723	0.601997	0.4550106	0.22558257	2.3968544	15.812507	24.257877	17.05827	3.3926313	16.883224	17.9548	../../benchmark_data/class-i/pdb/7q99_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7q99_pmhc_tcr.pdb	after	ranked_0
29	7q9a	0.024	0.013	18.227	36.807	69.20272727272729	71.60000000000001	63.71727272727273	76.23363636363636	74.77777777777777	51.88333333333333	56.89	54.04508599508599	29.73939226519337	17.363999999999997	29.091465968586387	76.11055555555555	1.5496577	0.2401628	1.1284528	0.37651533	0.2760049	1.4790633	6.2209215	19.999279	17.46875	2.605395	17.47504	11.380876	../../benchmark_data/class-i/pdb/7q9a_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7q9a_pmhc_tcr.pdb	after	ranked_0
30	7q9b	0.076	0.062	13.576	19.97	78.5290909090909	79.64	77.0575	77.79	66.106	66.375	69.93583333333333	61.14987654320988	37.41574585635359	42.555	37.684816753926704	82.0929906542056	0.48438817	0.22753073	1.6696134	0.33805996	1.0026437	2.759415	2.8157182	11.726616	15.613519	3.2423747	15.844095	1.8895963	../../benchmark_data/class-i/pdb/7q9b_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7q9b_pmhc_tcr.pdb	after	ranked_0
31	7qpj	0.013	0.0	18.805	46.683	42.17454545454546	47.105555555555554	32.36538461538461	42.748	47.547	32.78	32.555416666666666	38.66029776674938	33.848777777777784	21.63	33.26693121693122	43.42359813084112	1.3680667	1.3775074	1.4991609	1.764878	1.4271446	3.5239823	15.154154	24.949667	17.375195	2.6444046	17.447004	16.985294	../../benchmark_data/class-i/pdb/7qpj_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7qpj_pmhc_tcr.pdb	after	ranked_0
32	7r80	0.038	0.0	16.805	24.591	69.97818181818181	78.18700000000001	74.93230769230769	61.842	59.22299999999999	70.66133333333336	72.6442857142857	56.75721271393643	33.83718232044199	23.28777777777778	33.33747368421053	77.07570776255709	2.3160837	0.5765189	0.5237068	1.3720015	1.4288695	2.5388207	2.3912456	19.169514	23.294697	4.0551467	23.162424	2.9335806	../../benchmark_data/class-i/pdb/7r80_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7r80_pmhc_tcr.pdb	after	ranked_0
33	7rk7	0.016	0.0	16.397	41.161	44.8475	36.067499999999995	29.455625	52.036	46.655	38.2475	34.34	35.747277108433735	33.518839779005525	19.29222222222222	32.84494736842105	38.19813333333333	1.3098725	3.759814	2.9830947	1.929908	6.1105704	5.884402	8.77247	21.609903	14.523469	3.4668884	15.089717	13.667046	../../benchmark_data/class-i/pdb/7rk7_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7rk7_pmhc_tcr.pdb	after	ranked_0
34	7rm4	0.013	0.0	18.127	46.004	43.31636363636363	52.446000000000005	35.990833333333335	47.427	55.15909090909091	32.23266666666667	33.90296296296296	42.30200488997555	35.728287292817676	18.285555555555554	34.90205263157895	48.722054794520545	2.7129807	0.77194417	3.590072	3.6662297	4.558292	5.6369967	9.12465	23.97516	16.090496	2.047786	17.189949	15.798584	../../benchmark_data/class-i/pdb/7rm4_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7rm4_pmhc_tcr.pdb	after	ranked_0
35	7rrg	0.014	0.016	21.056	56.973	70.16583333333334	76.155	42.43933333333334	60.74400000000001	83.4990909090909	47.54	44.90172413793104	45.76488997555012	32.000607734806636	19.79222222222222	31.422315789473682	58.20821917808218	0.90820926	1.1094208	3.5145743	1.6745719	0.4976421	4.949327	6.561909	22.203043	15.43015	2.3076756	15.879973	11.004352	../../benchmark_data/class-i/pdb/7rrg_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7rrg_pmhc_tcr.pdb	after	ranked_0
36	7rtr	0.029	0.048	19.002	46.777	75.59454545454545	71.62555555555554	67.14545454545454	86.00399999999999	81.67363636363638	69.99090909090908	68.56818181818181	56.13985257985257	30.099944751381216	23.528888888888886	29.788684210526316	79.21230414746543	0.46286502	0.27937493	0.90919495	0.25355864	0.1832942	0.51133543	7.5146017	21.544516	12.659297	3.5258093	15.27471	13.635421	../../benchmark_data/class-i/pdb/7rtr_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7rtr_pmhc_tcr.pdb	after	ranked_0
37	7su9	0.012	0.0	17.28	50.57	64.56166666666665	68.03875	39.39733333333333	73.138	74.596	51.272	45.334666666666664	48.962647058823535	37.01361111111112	20.62111111111111	36.23301587301588	59.94849315068494	0.8520138	1.1354183	2.9292116	0.20833723	0.18587615	2.9473772	14.79993	23.548225	19.502542	2.2137854	19.467373	15.29772	../../benchmark_data/class-i/pdb/7su9_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/7su9_pmhc_tcr.pdb	after	ranked_0
38	8cx4	0.075	0.085	12.489	22.381	81.92181818181818	80.522	70.13823529411765	84.39399999999998	84.879	71.342	70.7025	58.39832929782082	31.466961325966853	21.564444444444447	30.997894736842106	81.74399103139014	0.8216386	0.35530037	1.016314	0.19609107	0.20786025	1.6815385	1.8630011	12.900065	17.5411	1.8614205	17.507338	1.4153948	../../benchmark_data/class-i/pdb/8cx4_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/8cx4_pmhc_tcr.pdb	after	ranked_0
39	8d5q	0.007	0.0	24.789	66.032	83.93818181818182	87.751	82.87687500000001	90.7	93.00272727272728	88.10133333333333	85.4048387096774	63.994142156862736	35.948693181818186	23.746	35.292634408602154	88.04135135135135	0.45098367	0.8445674	2.5172455	0.22941795	0.25838932	1.5986617	2.3457582	22.88845	17.748087	3.1800525	17.466045	1.3614557	../../benchmark_data/class-i/pdb/8d5q_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/8d5q_pmhc_tcr.pdb	after	ranked_0
40	8dnt	0.013	0.014	17.569	61.719	70.03818181818183	67.64444444444445	60.847500000000004	85.386	77.30636363636364	69.20142857142856	65.34576923076924	56.237149877149875	31.459447513812155	24.401111111111113	31.1251052631579	78.22465437788019	0.50836414	0.3330134	0.7390802	0.46330118	0.7325874	0.6278891	8.244652	21.491196	17.818558	4.364879	17.705866	15.559613	../../benchmark_data/class-i/pdb/8dnt_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/8dnt_pmhc_tcr.pdb	after	ranked_0
41	8en8	0.02	0.0	17.463	35.642	32.919090909090905	39.303000000000004	34.71785714285714	30.79818181818182	34.734166666666674	32.73466666666667	33.69206896551724	34.754174757281554	33.560833333333335	19.166666666666664	32.87539682539683	36.34650224215247	2.2104146	2.7762182	5.423682	4.8788214	2.146341	4.8769193	8.378548	18.011768	18.408802	3.3619416	18.518103	14.353438	../../benchmark_data/class-i/pdb/8en8_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/8en8_pmhc_tcr.pdb	after	ranked_0
42	8enh	0.03	0.025	18.92	33.518	31.205454545454543	39.739	35.175000000000004	30.465454545454545	34.36166666666667	33.36133333333333	34.236896551724136	33.373041362530415	31.287709497206706	17.805555555555554	30.642287234042552	35.675201793721975	3.0068917	3.317859	5.1407547	4.8794727	2.655002	4.2175403	8.308236	19.548664	14.699583	2.5119658	15.12692	14.287483	../../benchmark_data/class-i/pdb/8enh_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/8enh_pmhc_tcr.pdb	after	ranked_0
43	8eo8	0.032	0.0	21.85	26.817	34.51	41.956999999999994	36.275714285714294	31.98909090909091	37.055	34.39533333333333	35.303103448275856	35.7829197080292	35.504972067039105	17.287777777777777	34.632872340425536	36.752466367713	4.387503	2.629818	5.610814	4.173219	3.294684	4.5542464	19.772799	22.791723	18.415382	4.1075172	19.157398	21.417873	../../benchmark_data/class-i/pdb/8eo8_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/8eo8_pmhc_tcr.pdb	after	ranked_0
44	8f5a	0.016	0.0	20.751	40.136	68.91363636363636	76.905	52.373999999999995	61.318	59.985	53.85499999999999	53.03222222222221	51.62217603911981	31.34563535911602	22.78	30.897172774869105	69.78032110091743	0.5546141	2.369496	2.7423065	2.0379333	3.8519669	1.5916024	9.832015	18.168749	15.921644	4.0159864	16.564953	15.928391	../../benchmark_data/class-i/pdb/8f5a_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/8f5a_pmhc_tcr.pdb	after	ranked_0
45	8gom	0.033	0.0	20.785	26.615	33.280833333333334	29.47666666666667	28.310000000000002	34.863	33.11909090909091	28.90066666666667	28.650769230769228	32.87726829268293	34.64049723756906	17.72555555555555	33.839263157894734	32.046454545454544	2.6855912	2.9270225	4.565421	1.2991899	2.9487183	5.1537166	11.345551	23.33296	17.924086	2.118648	18.725391	14.080608	../../benchmark_data/class-i/pdb/8gom_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/8gom_pmhc_tcr.pdb	after	ranked_0
46	8gon	0.014	0.0	23.306	42.734	33.831666666666656	29.24666666666667	29.823636363636364	31.878000000000004	31.457272727272724	28.932	29.309230769230773	33.412341463414634	36.40662983425415	17.005555555555553	35.487631578947365	31.620045454545455	2.954777	2.5770187	5.071976	1.3689504	3.7494092	5.307999	19.442663	25.29767	15.77837	2.058103	18.158611	16.028175	../../benchmark_data/class-i/pdb/8gon_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_msa_no_template/ranked_0/8gon_pmhc_tcr.pdb	after	ranked_0
