	id	DockQ	Fnat	iRMS	LRMS	pLDDT-cdr1a	pLDDT-cdr2a	pLDDT-cdr3a	pLDDT-cdr1b	pLDDT-cdr2b	pLDDT-cdr3b	pLDDT-cdr3a+cdr3b	pLDDT	pLDDT-mhc	pLDDT-pep	pLDDT-pmhc	pLDDT-tcr	RMSD-cdr1a	RMSD-cdr2a	RMSD-cdr3a	RMSD-cdr1b	RMSD-cdr2b	RMSD-cdr3b	RMSD-cdr3a+cdr3b	RMSD	RMSD-mhc	RMSD-pep	RMSD-pmhc	RMSD-tcr	true_pdb_path	pred_pdb_path	2021-09-30	rank
14	7n5c	0.718	0.772	1.264	4.291	89.75249999999998	90.58000000000001	83.03538461538461	93.613	88.269	92.28818181818181	87.27625	94.22178217821784	94.69491712707182	94.066	94.6619895287958	93.82704225352111	0.26625884	0.125976	0.6298827	0.41853383	0.094571106	0.39346814	0.7585261	1.9021221	1.6676439	0.26147407	1.6252294	1.3471099	../../benchmark_data/class-i/pdb/7n5c_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7n5c_pmhc_tcr.pdb	after	ranked_0
15	7n5p	0.833	0.814	0.889	2.055	89.41333333333334	89.78999999999999	80.58461538461539	95.78299999999999	93.55999999999999	91.52363636363636	85.59833333333331	94.73827067669173	95.62386363636364	95.09299999999999	95.59532258064517	93.98985915492956	0.23362944	0.30868766	1.1357594	0.4736572	0.121452466	0.43430254	1.0739206	1.24045	1.1042731	0.25755545	1.0791231	1.0587156	../../benchmark_data/class-i/pdb/7n5p_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7n5p_pmhc_tcr.pdb	after	ranked_0
16	7na5	0.236	0.408	5.863	15.157	94.48636363636363	93.89666666666666	94.39909090909092	96.15	91.312	95.1	94.80346153846153	94.87758024691358	94.05322222222219	95.76	94.13449735449737	95.52777777777777	0.6776103	0.31040353	0.88645035	0.24736947	0.304799	0.6256107	1.2419713	6.8808336	1.7112776	0.6300588	1.6782391	0.79066473	../../benchmark_data/class-i/pdb/7na5_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7na5_pmhc_tcr.pdb	after	ranked_0
17	7ndq	0.525	0.45	2.332	3.833	86.75833333333334	87.2175	77.91666666666667	94.744	92.86363636363636	88.51769230769231	82.83857142857143	93.96526960784314	95.12563535911602	94.21666666666667	95.08257894736842	92.99146788990825	0.6675227	0.88799083	2.6498291	0.28680006	0.3732245	2.204214	2.621833	2.1735926	1.1017196	2.1546624	1.2074118	1.4725989	../../benchmark_data/class-i/pdb/7ndq_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7ndq_pmhc_tcr.pdb	after	ranked_0
18	7ndt	0.689	0.541	1.305	1.78	83.97500000000001	87.75125	82.635	92.44300000000001	88.53272727272729	88.94999999999999	85.54961538461538	92.7266089108911	92.55816666666665	82.41375	92.12648936170213	93.24893518518518	0.24863054	0.1691373	1.6069323	0.14852445	0.18061708	0.604707	1.375638	1.1221377	0.8092291	2.2421772	0.9965658	0.89583546	../../benchmark_data/class-i/pdb/7ndt_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7ndt_pmhc_tcr.pdb	after	ranked_0
19	7ndu	0.688	0.677	1.692	2.017	89.36833333333334	91.83500000000001	85.76066666666667	97.475	95.61727272727272	94.58846153846154	89.85928571428572	95.57818181818182	96.1749723756906	94.24125	96.09312169312169	95.13174311926606	1.0135136	0.34060478	2.3251846	0.31372368	0.30564308	1.7020404	2.2690108	1.4468156	1.18773	1.3499367	1.245907	1.2165196	../../benchmark_data/class-i/pdb/7ndu_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7ndu_pmhc_tcr.pdb	after	ranked_0
20	7nme	0.89	0.827	0.596	1.178	91.71545454545455	94.559	96.23384615384614	97.398	97.1509090909091	97.93545454545455	97.01375	96.56175308641974	97.25359116022098	96.98555555555555	97.24089473684211	95.96158139534884	0.40772748	0.3703631	0.25184023	0.25232267	0.12671545	0.19040784	0.25584942	0.7436711	0.46515954	0.17284925	0.45660186	0.8409436	../../benchmark_data/class-i/pdb/7nme_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7nme_pmhc_tcr.pdb	after	ranked_0
21	7nmf	0.902	0.831	0.512	1.253	91.43181818181819	94.22	96.34615384615384	97.39000000000001	97.33454545454543	97.85181818181819	97.03625	96.59908641975309	97.32121546961325	97.06666666666666	97.30915789473683	95.97158139534885	0.42333126	0.19929639	0.30624482	0.14640997	0.18011324	0.14746238	0.2861934	0.675897	0.41637528	0.2736798	0.4128869	0.7094554	../../benchmark_data/class-i/pdb/7nmf_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7nmf_pmhc_tcr.pdb	after	ranked_0
22	7nmg	0.878	0.806	0.632	1.237	89.82272727272726	93.40899999999999	95.58923076923078	97.262	96.97727272727273	97.76090909090908	96.58458333333334	96.18479012345678	97.07044198895028	96.72333333333333	97.05399999999999	95.41665116279069	0.4074805	0.2718005	0.3839126	0.25758046	0.13853759	0.20528992	0.39796486	0.73034686	0.43291748	0.46956685	0.43907678	0.78598773	../../benchmark_data/class-i/pdb/7nmg_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7nmg_pmhc_tcr.pdb	after	ranked_0
23	7ow5	0.93	0.906	0.493	1.156	95.55583333333333	88.30636363636364	95.549375	97.277	95.84299999999999	96.32875	95.9390625	96.2855421686747	97.27155555555554	89.82499999999999	96.87963157894735	95.78386666666668	0.37531596	0.70409364	0.19714342	0.23592561	0.17257676	0.29791474	0.2983879	0.5801272	0.3460182	0.39258537	0.35074875	0.5166726	../../benchmark_data/class-i/pdb/7ow5_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7ow5_pmhc_tcr.pdb	after	ranked_0
24	7ow6	0.892	0.831	0.446	2.395	96.44666666666666	88.10454545454546	96.421875	97.164	96.426	97.321875	96.87187499999999	96.46444711538462	97.45806629834254	97.495	97.46000000000001	95.61933333333333	0.20538369	0.4769224	0.15414919	0.23802632	0.30405864	0.37183174	0.3207935	0.79954267	0.3599859	0.2513518	0.35876995	0.55289507	../../benchmark_data/class-i/pdb/7ow6_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7ow6_pmhc_tcr.pdb	after	ranked_0
25	7pb2	0.037	0.0	15.944	25.102	83.04166666666667	78.15727272727273	70.69187500000001	90.915	83.614	77.70875	74.2003125	91.42004819277108	93.2041111111111	86.672	92.86031578947372	90.20382222222223	0.3504256	1.1521839	0.6379162	0.206132	0.22682273	1.108821	1.3355641	17.688116	0.44809765	1.5211444	0.5859432	0.85858023	../../benchmark_data/class-i/pdb/7pb2_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7pb2_pmhc_tcr.pdb	after	ranked_0
26	7pbe	0.83	0.831	1.049	1.004	96.4509090909091	95.22375	97.37666666666667	97.08699999999999	96.85727272727271	97.62153846153845	97.50399999999999	96.66683950617283	97.38734806629834	97.97333333333333	97.41510526315788	96.00558139534886	0.43782312	1.4938068	0.5416499	0.5594533	0.20511712	0.57795846	0.6935462	0.910923	0.64153963	0.20634687	0.629874	0.8826255	../../benchmark_data/class-i/pdb/7pbe_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7pbe_pmhc_tcr.pdb	after	ranked_0
27	7phr	0.907	0.854	0.506	1.473	97.402	98.384	98.1218181818182	98.402	98.479	98.68923076923078	98.42916666666667	97.38252499999999	98.14756906077345	98.64	98.17089473684211	96.6692380952381	0.2604612	0.2920282	0.36405274	0.17551374	0.23944412	0.17071523	0.32196933	0.93525845	0.39926365	0.21029872	0.3937862	0.8295193	../../benchmark_data/class-i/pdb/7phr_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7phr_pmhc_tcr.pdb	after	ranked_0
28	7q99	0.645	0.603	1.415	4.226	96.14727272727272	96.04333333333335	92.69454545454545	91.91454545454546	91.63000000000001	89.518	90.86192307692308	95.40356265356266	96.81552486187846	95.398	96.74130890052353	94.22064814814814	0.2965626	0.30681804	0.4382163	0.3523787	0.28580078	0.37446597	0.56441087	1.6971513	0.3736851	0.28469962	0.3718227	0.7243073	../../benchmark_data/class-i/pdb/7q99_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7q99_pmhc_tcr.pdb	after	ranked_0
29	7q9a	0.846	0.787	0.745	1.991	93.52181818181816	92.09555555555556	91.86	91.99727272727273	90.44888888888889	90.586	91.125	94.59923832923835	96.10773480662984	94.74000000000001	96.03612565445027	93.32865740740739	0.20071656	0.23231791	0.94620186	0.2229522	0.33348548	0.18625341	0.7481482	0.94625133	0.35145006	0.15226965	0.34667048	0.83213824	../../benchmark_data/class-i/pdb/7q9a_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7q9a_pmhc_tcr.pdb	after	ranked_0
30	7q9b	0.312	0.388	4.069	9.797	89.07090909090908	95.13333333333333	77.52374999999999	94.256	91.35100000000001	89.233125	85.33	94.48256790123457	96.63458563535912	94.92	96.5448167539267	92.64196261682241	0.42684892	0.29107165	1.603799	0.2941143	0.30005345	1.8831453	2.4615376	4.728493	0.6305605	0.3536188	0.62692696	1.563893	../../benchmark_data/class-i/pdb/7q9b_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7q9b_pmhc_tcr.pdb	after	ranked_0
31	7qpj	0.852	0.681	0.517	1.218	97.51090909090908	98.18	97.64538461538463	97.52200000000002	96.373	98.07727272727271	97.84333333333335	97.41057071960299	97.52566666666667	98.04111111111109	97.55021164021164	97.2872429906542	0.2818552	0.36166665	0.13312903	0.17961997	0.1292092	0.52225924	0.6180287	0.5870746	0.3668574	0.21567947	0.36429673	0.46684474	../../benchmark_data/class-i/pdb/7qpj_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7qpj_pmhc_tcr.pdb	after	ranked_0
32	7r80	0.146	0.065	6.682	12.275	82.63272727272728	85.905	86.47461538461539	88.17999999999999	83.75099999999999	83.42199999999998	84.83928571428571	91.53995110024451	92.03093922651932	80.40888888888888	91.4804210526316	91.59159817351598	1.8689985	0.40501508	0.4338533	0.3408696	0.21945186	0.6634316	0.75830406	20.668354	0.49337646	0.63477534	0.5101417	0.9607262	../../benchmark_data/class-i/pdb/7r80_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7r80_pmhc_tcr.pdb	after	ranked_0
33	7rk7	0.037	0.0	17.373	25.009	83.61750000000002	84.49125000000001	64.438125	85.042	82.636	68.28999999999999	66.57805555555555	90.41289156626506	93.38972375690608	94.62222222222222	93.44810526315787	87.84982222222222	0.42775416	0.22964364	3.1184819	0.4398514	0.17628157	4.628186	4.4548435	18.731495	0.5825076	0.8061674	0.60128725	2.276038	../../benchmark_data/class-i/pdb/7rk7_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7rk7_pmhc_tcr.pdb	after	ranked_0
34	7rm4	0.044	0.0	12.823	23.304	85.32545454545456	91.33000000000001	83.43333333333332	92.404	90.53545454545453	82.29866666666665	82.80296296296298	94.00330073349633	94.99375690607737	94.60000000000001	94.97510526315791	93.16018264840181	0.58681786	0.47872388	1.5452048	0.16704838	0.198107	1.5801523	2.0303516	14.634773	0.37309006	0.43393624	0.3836174	1.3244101	../../benchmark_data/class-i/pdb/7rm4_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7rm4_pmhc_tcr.pdb	after	ranked_0
35	7rrg	0.12	0.095	7.848	15.575	82.96166666666667	84.1	66.74466666666666	87.679	84.11272727272727	80.18500000000002	73.23310344827586	91.700782396088	93.37447513812154	86.48555555555556	93.04815789473685	90.53182648401827	0.26396793	0.16481619	2.2120323	0.20083621	0.41309094	0.63127476	1.7673658	20.233282	0.6328847	0.8863311	0.6505114	1.0630919	../../benchmark_data/class-i/pdb/7rrg_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7rrg_pmhc_tcr.pdb	after	ranked_0
36	7rtr	0.359	0.286	3.429	6.511	88.25818181818182	88.61999999999999	88.89	91.37800000000001	88.66818181818181	90.51545454545455	89.70272727272726	93.99385749385749	94.38546961325964	88.41777777777777	94.10278947368421	93.89847926267282	0.4630835	0.23615968	0.92514145	0.2813037	0.21725963	0.2739816	1.00239	3.049959	0.40355167	0.28653982	0.40086746	0.97275	../../benchmark_data/class-i/pdb/7rtr_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7rtr_pmhc_tcr.pdb	after	ranked_0
37	7su9	0.465	0.431	2.599	5.384	84.72083333333333	88.11375	75.00266666666667	90.92300000000002	90.01	78.46600000000002	76.73433333333332	92.54671568627451	94.19666666666667	86.17888888888889	93.81486772486774	91.45228310502283	0.41031963	0.58912665	2.2058136	0.3340968	0.26298758	2.2451622	2.4149754	2.8963287	0.40487975	0.60922396	0.423154	1.1588632	../../benchmark_data/class-i/pdb/7su9_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/7su9_pmhc_tcr.pdb	after	ranked_0
38	8cx4	0.77	0.797	1.169	2.957	91.24181818181819	90.496	85.73470588235294	94.741	91.45	89.55866666666667	87.5271875	94.73530266343823	96.09867403314918	93.47444444444444	95.97436842105263	93.67959641255607	0.2950728	0.2849311	0.6774107	0.22198164	0.1484255	0.5977137	0.8737218	1.5559711	0.5385703	0.21800995	0.5284286	0.80757385	../../benchmark_data/class-i/pdb/8cx4_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/8cx4_pmhc_tcr.pdb	after	ranked_0
39	8d5q	0.897	0.868	0.638	1.332	94.38454545454546	96.166	94.093125	96.29363636363637	95.91636363636366	95.708	94.87451612903226	96.29651960784315	95.75499999999998	95.301	95.73059139784947	96.77067567567566	0.46632048	0.21269679	0.3346836	0.21028766	0.2228591	0.4188818	0.40413198	0.8449571	0.66555667	0.33435497	0.65744513	0.57483107	../../benchmark_data/class-i/pdb/8d5q_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/8d5q_pmhc_tcr.pdb	after	ranked_0
40	8dnt	0.717	0.699	1.226	3.512	93.89909090909092	94.88000000000001	90.21666666666665	95.94500000000001	88.63454545454546	93.96499999999999	92.235	95.59255528255528	96.5621546961326	95.04444444444444	96.49026315789474	94.80654377880184	0.55589575	0.34422025	0.7360277	0.4894898	0.6866205	0.65696454	1.1675655	1.8102047	0.74383533	0.66907203	0.74908686	1.3021282	../../benchmark_data/class-i/pdb/8dnt_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/8dnt_pmhc_tcr.pdb	after	ranked_0
41	8en8	0.434	0.425	2.679	6.404	91.83818181818182	94.157	84.98285714285714	84.98636363636363	89.47083333333335	83.28066666666669	84.10241379310345	94.07449029126214	95.92461111111112	92.17333333333335	95.74597883597885	92.65784753363229	0.2821329	0.15602319	1.958836	0.41629204	0.44136626	2.2957878	2.8586097	2.2274835	0.30817798	0.31483555	0.3154143	1.5498703	../../benchmark_data/class-i/pdb/8en8_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/8en8_pmhc_tcr.pdb	after	ranked_0
42	8enh	0.834	0.827	0.949	1.704	91.80545454545455	96.8	87.42071428571428	95.98272727272727	94.48166666666667	96.29799999999999	92.01241379310343	96.33430656934306	97.3045810055866	97.38555555555556	97.3084574468085	95.51304932735428	0.3132906	0.15818694	1.6618214	0.27511755	0.4084149	0.37864923	1.4142051	0.93179464	0.5515084	0.20925754	0.54153275	0.8769928	../../benchmark_data/class-i/pdb/8enh_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/8enh_pmhc_tcr.pdb	after	ranked_0
43	8eo8	0.416	0.351	2.698	6.084	92.21363636363637	95.027	84.60571428571427	85.19272727272728	89.58166666666666	79.924	82.18413793103448	93.96902676399027	95.8808938547486	90.6988888888889	95.63281914893618	92.5663677130045	0.3360247	0.10006823	2.0585861	0.3063399	0.17447984	1.6830559	2.8129096	2.1681137	0.44787875	0.31805506	0.44472894	1.6358341	../../benchmark_data/class-i/pdb/8eo8_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/8eo8_pmhc_tcr.pdb	after	ranked_0
44	8f5a	0.527	0.557	2.335	5.152	89.0	89.70899999999999	83.32333333333334	91.34299999999999	86.385	84.98916666666666	84.0637037037037	93.87161369193156	95.33265193370165	81.39399999999999	94.60287958115184	93.23091743119268	0.30836117	2.187419	2.3483057	0.23967741	0.32853287	1.2565173	3.1500518	2.394499	0.3595805	2.7700849	0.79336303	1.7404661	../../benchmark_data/class-i/pdb/8f5a_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/8f5a_pmhc_tcr.pdb	after	ranked_0
45	8gom	0.574	0.588	2.11	4.27	88.51833333333333	86.29777777777778	84.33272727272728	86.935	82.28999999999999	76.81533333333333	79.99576923076923	92.64439024390244	94.16834254143647	88.17444444444443	93.88442105263158	91.57345454545452	0.21428326	0.26531643	0.9896799	0.18177816	0.2692322	1.0787027	1.5819843	2.0879416	0.34365466	0.540885	0.3667185	0.7961122	../../benchmark_data/class-i/pdb/8gom_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/8gom_pmhc_tcr.pdb	after	ranked_0
46	8gon	0.05	0.014	6.739	27.44	82.21916666666668	78.16222222222223	82.28636363636363	85.93	82.0090909090909	74.63666666666667	77.87307692307692	91.10692682926829	92.41044198895028	90.26111111111112	92.30863157894737	90.06909090909092	0.5165647	0.4240932	1.0008985	0.25797537	0.1966349	1.5396965	1.6246413	8.830263	0.40965962	0.4198595	0.41788742	0.7619341	../../benchmark_data/class-i/pdb/8gon_pmhc_tcr.pdb	../pred_pdb/af3/pmhc_tcr/classI/results_classI_no_template/ranked_0/8gon_pmhc_tcr.pdb	after	ranked_0
