	id	DockQ	Fnat	iRMS	LRMS	pLDDT-cdr1a	pLDDT-cdr2a	pLDDT-cdr3a	pLDDT-cdr1b	pLDDT-cdr2b	pLDDT-cdr3b	pLDDT-cdr3a+cdr3b	pLDDT	pLDDT-mhc	pLDDT-pep	pLDDT-pmhc	pLDDT-tcr	RMSD-cdr1a	RMSD-cdr2a	RMSD-cdr3a	RMSD-cdr1b	RMSD-cdr2b	RMSD-cdr3b	RMSD-cdr3a+cdr3b	RMSD	RMSD-mhc	RMSD-pep	RMSD-pmhc	RMSD-tcr	true_pdb_path	pred_pdb_path	2021-09-30	rank
17	7ndq	0.563	0.55	1.95	4.674	88.57416666666666	87.92375	81.194	92.625	91.31636363636363	82.92153846153846	81.99607142857143	92.87973039215684	93.32154696132596	88.47888888888889	93.09215789473686	92.69458715596329	0.5281602	0.38213143	1.0060017	0.31731737	0.38087517	1.5427877	1.7827294	1.8462324	1.1530716	2.2198536	1.2587066	0.93830836	../../benchmark_data/class-i/pdb/7ndq_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7ndq_pmhc_tcr.pdb	after	ranked_0
18	7ndt	0.648	0.541	1.35	3.569	83.88166666666667	88.1625	79.43000000000002	94.34200000000001	89.65999999999998	88.35416666666664	83.54884615384616	92.97883663366338	93.10877777777776	87.85249999999999	92.88510638297873	93.06041666666667	0.3445441	0.26136497	0.720167	0.1370889	0.20771262	1.2132916	1.1719544	1.5454284	0.6956133	2.1159577	0.8933892	0.85461783	../../benchmark_data/class-i/pdb/7ndt_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7ndt_pmhc_tcr.pdb	after	ranked_0
19	7ndu	0.557	0.569	2.169	4.533	88.73916666666668	89.06	77.20666666666666	94.44299999999998	92.46181818181819	82.59692307692308	79.70928571428571	92.35800982800983	92.66071823204422	82.375	92.22534391534394	92.4730275229358	0.50254583	0.4508486	1.1739033	0.24752024	0.31221247	1.8562241	2.111358	1.8966393	1.2862564	1.6093866	1.3913982	1.0334731	../../benchmark_data/class-i/pdb/7ndu_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7ndu_pmhc_tcr.pdb	after	ranked_0
20	7nme	0.562	0.573	2.089	4.595	89.13454545454546	92.039	90.2476923076923	94.73800000000001	91.52272727272727	93.38636363636364	91.68625000000002	94.56167901234569	95.3431491712707	90.73777777777778	95.125	94.06386046511629	0.36725253	0.21834147	0.57931995	0.26043114	0.19009964	0.5309846	0.7152857	2.523546	0.5040692	0.21629487	0.5018814	0.83513135	../../benchmark_data/class-i/pdb/7nme_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7nme_pmhc_tcr.pdb	after	ranked_0
21	7nmf	0.559	0.563	2.122	4.508	89.13454545454546	92.039	90.2476923076923	94.73800000000001	91.52272727272727	93.38636363636364	91.68625000000002	94.56167901234569	95.3431491712707	90.73777777777778	95.125	94.06386046511629	0.39486673	0.17804873	0.6511743	0.15510513	0.20451368	0.51293856	0.7824334	2.4462314	0.44712123	0.333057	0.45143265	0.7824636	../../benchmark_data/class-i/pdb/7nmf_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7nmf_pmhc_tcr.pdb	after	ranked_0
22	7nmg	0.559	0.569	2.187	4.413	88.09454545454545	91.358	88.47076923076922	94.32399999999998	90.55727272727273	92.59727272727272	90.36208333333333	94.05422222222224	94.9282872928177	88.11888888888889	94.60573684210526	93.56683720930234	0.28433836	0.21978767	0.73622864	0.28422335	0.18565826	0.51235074	0.8123187	2.5218847	0.47978473	0.6002831	0.49689662	0.8043484	../../benchmark_data/class-i/pdb/7nmg_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7nmg_pmhc_tcr.pdb	after	ranked_0
23	7ow5	0.738	0.797	1.314	3.563	90.35000000000001	83.88363636363636	84.12875	91.68800000000002	91.15400000000001	77.655	80.891875	93.01318072289158	94.78616666666667	82.24999999999999	94.12636842105265	92.07315555555556	0.3626253	0.41005382	0.6370493	0.21420169	0.1894965	1.0844364	1.2052394	1.5936887	0.37247556	1.4436097	0.5135221	0.7824197	../../benchmark_data/class-i/pdb/7ow5_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7ow5_pmhc_tcr.pdb	after	ranked_0
24	7ow6	0.717	0.646	1.209	2.875	90.76333333333332	85.16545454545457	83.638125	92.156	91.22	80.1975	81.9178125	93.43649038461538	95.1585082872928	84.39500000000001	94.59497382198953	92.45306666666664	0.41851395	0.28597757	0.78431374	0.22189878	0.34082025	0.80507916	1.128155	1.40596	0.35990858	1.8203169	0.56337464	0.8969085	../../benchmark_data/class-i/pdb/7ow6_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7ow6_pmhc_tcr.pdb	after	ranked_0
25	7pb2	0.23	0.164	5.209	9.406	88.61666666666667	81.1490909090909	74.56437500000001	91.027	87.928	79.7125	77.1384375	92.2261686746988	94.61411111111111	79.72	93.83021052631578	90.87164444444446	0.2984994	1.4625463	2.251045	0.16479068	0.13840364	2.8241153	2.8340018	19.500538	0.43308082	1.1606737	0.5179989	1.823464	../../benchmark_data/class-i/pdb/7pb2_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7pb2_pmhc_tcr.pdb	after	ranked_0
26	7pbe	0.815	0.883	1.165	2.18	96.23181818181818	93.27	96.25916666666666	95.59799999999998	95.5281818181818	94.91846153846154	95.56199999999998	96.38224691358025	96.91005524861879	96.39777777777778	96.88578947368423	95.9372558139535	0.47141066	0.8282402	0.29112133	0.4536182	0.23882002	0.56500065	0.6956372	1.1770117	0.67341435	0.16897097	0.6598755	0.81432897	../../benchmark_data/class-i/pdb/7pbe_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7pbe_pmhc_tcr.pdb	after	ranked_0
27	7phr	0.887	0.78	0.505	1.156	94.601	95.32999999999998	94.69727272727273	96.30300000000001	95.273	97.06384615384617	95.97916666666667	96.204925	96.91933701657459	94.49111111111112	96.80431578947368	95.66261904761906	0.21199949	0.27474523	0.39408645	0.22369105	0.3856733	0.19219175	0.3457744	0.71138144	0.46317437	0.6500338	0.48044223	0.63967925	../../benchmark_data/class-i/pdb/7phr_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7phr_pmhc_tcr.pdb	after	ranked_0
28	7q99	0.871	0.863	0.765	1.841	94.23636363636363	94.53777777777779	89.76363636363637	91.94999999999999	88.24333333333333	86.47666666666666	87.8673076923077	94.62402948402949	96.31193370165745	94.217	96.20225130890051	93.22847222222221	0.38870847	0.24297443	0.36037982	0.3450848	0.26561266	0.41531146	0.54164463	0.8662245	0.35320908	0.24683465	0.35064346	0.6531067	../../benchmark_data/class-i/pdb/7q99_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7q99_pmhc_tcr.pdb	after	ranked_0
29	7q9a	0.728	0.747	1.289	3.419	96.6409090909091	96.69555555555556	92.2309090909091	93.18727272727273	90.36333333333334	92.05600000000001	92.13000000000002	95.51584766584766	96.80469613259669	95.494	96.73607329842932	94.43685185185186	0.2928551	0.21019295	0.95977783	0.2653727	0.2540592	0.22703816	0.82052004	1.4848583	0.33993638	0.19768716	0.33671722	0.673521	../../benchmark_data/class-i/pdb/7q9a_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7q9a_pmhc_tcr.pdb	after	ranked_0
30	7q9b	0.538	0.537	2.244	4.663	91.94454545454545	95.17777777777779	83.44	90.99600000000001	88.659	75.598125	78.21208333333333	93.7319012345679	95.87491712707183	92.316	95.68858638743454	91.98551401869157	0.51177794	0.25572282	1.5716705	0.25779915	0.29513717	1.128894	2.000646	2.3476796	0.66265124	0.31959245	0.6548948	1.2676427	../../benchmark_data/class-i/pdb/7q9b_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7q9b_pmhc_tcr.pdb	after	ranked_0
31	7qpj	0.878	0.768	0.549	1.107	97.46636363636362	98.05888888888889	97.52076923076923	96.23800000000001	95.265	97.16818181818181	97.35916666666667	97.39243176178661	97.48555555555555	97.13	97.46862433862434	97.3251401869159	0.21848464	0.38406107	0.25746772	0.23811294	0.09761292	0.5461995	0.70316255	0.65859616	0.34052768	0.26678494	0.34695685	0.72117037	../../benchmark_data/class-i/pdb/7qpj_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7qpj_pmhc_tcr.pdb	after	ranked_0
32	7r80	0.758	0.677	1.049	2.4	77.18545454545455	88.139	87.32076923076923	92.807	92.769	87.30133333333333	87.31035714285716	93.48217603911982	95.2349723756906	89.35555555555555	94.95647368421051	92.20310502283105	1.8338671	0.38219407	0.27658758	0.24389565	0.2409032	0.4943932	0.5003596	1.2919793	0.49845904	0.7352074	0.5194072	0.8565541	../../benchmark_data/class-i/pdb/7r80_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7r80_pmhc_tcr.pdb	after	ranked_0
33	7rk7	0.207	0.167	5.861	10.595	76.83083333333333	81.3075	51.8	83.56800000000001	80.436	58.463	55.501666666666665	86.9572530120482	90.8647513812155	86.23444444444443	90.64542105263156	83.84279999999998	0.44055146	0.5990867	2.9258125	0.4384668	0.25737473	4.7688293	5.4593496	5.473484	0.54632217	0.70145243	0.55797476	2.455336	../../benchmark_data/class-i/pdb/7rk7_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7rk7_pmhc_tcr.pdb	after	ranked_0
34	7rm4	0.428	0.354	2.548	5.922	81.82454545454546	86.18699999999998	74.75416666666666	91.881	85.88000000000001	82.84066666666668	79.24666666666666	92.49317848410756	94.30955801104972	89.59333333333332	94.08615789473684	91.11114155251143	0.41989553	0.56634843	1.4510994	0.1549221	0.18116893	2.1190653	2.2848606	2.8430305	0.33347666	0.41095805	0.34274557	1.3774407	../../benchmark_data/class-i/pdb/7rm4_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7rm4_pmhc_tcr.pdb	after	ranked_0
35	7rrg	0.033	0.0	16.701	26.75	81.31833333333333	83.92875000000001	65.94866666666665	86.77199999999999	80.77727272727272	79.14214285714286	72.31793103448275	90.06599022004889	91.11668508287292	80.29111111111109	90.60389473684211	89.59931506849315	0.46696004	0.26701206	2.7459073	0.17005663	0.40065676	0.26074967	2.106895	18.547276	0.5461505	0.60923344	0.560522	1.0980445	../../benchmark_data/class-i/pdb/7rrg_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7rrg_pmhc_tcr.pdb	after	ranked_0
36	7rtr	0.547	0.635	2.106	5.964	85.80636363636364	88.00555555555555	82.34272727272729	89.39200000000001	86.15727272727273	85.63272727272727	83.98772727272727	93.07449631449632	93.90718232044199	86.78888888888889	93.57	92.64064516129034	0.32049546	0.24260014	0.449478	0.30817842	0.23214747	0.2282132	0.59421	2.2451656	0.45057485	0.3119403	0.44827846	1.0063022	../../benchmark_data/class-i/pdb/7rtr_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7rtr_pmhc_tcr.pdb	after	ranked_0
37	7su9	0.519	0.5	2.206	5.041	88.21583333333332	92.1575	78.57466666666667	91.941	90.31400000000001	78.79599999999999	78.68533333333335	93.37789215686274	94.38233333333334	89.73333333333333	94.16095238095237	92.70210045662101	0.4691614	0.2762435	2.744391	0.20138744	0.25873086	2.3564088	2.8325098	2.5259264	0.52758163	0.31830382	0.52228665	1.3889314	../../benchmark_data/class-i/pdb/7su9_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/7su9_pmhc_tcr.pdb	after	ranked_0
38	8cx4	0.856	0.746	0.663	1.079	95.0	93.14900000000002	90.57941176470588	96.279	94.887	93.12400000000002	91.7721875	95.90285714285716	96.80154696132595	96.0611111111111	96.76647368421051	95.1670403587444	0.26407486	0.24371555	0.5480233	0.27575663	0.18561727	0.63870895	0.67661816	0.7221639	0.359165	0.32185385	0.36752433	0.63656485	../../benchmark_data/class-i/pdb/8cx4_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/8cx4_pmhc_tcr.pdb	after	ranked_0
39	8d5q	0.77	0.679	1.084	1.417	90.12545454545453	94.662	78.18437500000002	93.41090909090909	93.63181818181819	90.91	84.34193548387097	94.60497549019608	95.15215909090911	90.60499999999999	94.90768817204302	94.35135135135135	0.6208689	0.19008835	1.8347536	0.18362418	0.21970299	0.20045513	1.5247297	1.0063069	0.6368897	0.55022186	0.6399843	0.8525502	../../benchmark_data/class-i/pdb/8d5q_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/8d5q_pmhc_tcr.pdb	after	ranked_0
40	8dnt	0.783	0.767	1.001	2.984	96.10727272727273	97.24111111111112	90.40750000000001	95.66900000000001	89.52090909090909	93.06285714285715	91.83730769230769	95.65169533169535	96.50475138121547	93.42888888888889	96.35905263157895	95.03235023041475	0.45012635	0.35680708	0.6089875	0.4317374	0.72030985	0.6153014	1.0074223	1.4782058	0.7219834	0.6803683	0.7362571	1.1967779	../../benchmark_data/class-i/pdb/8dnt_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/8dnt_pmhc_tcr.pdb	after	ranked_0
41	8en8	0.604	0.644	1.718	5.115	86.86727272727272	90.804	69.21785714285714	85.7	85.81416666666667	71.37133333333333	70.33172413793103	91.84759708737862	94.32922222222223	86.87333333333333	93.97417989417991	90.0452466367713	0.40054533	0.1498929	2.009156	0.32027334	0.40182513	1.5829811	2.1023104	2.211248	0.4358635	0.3978239	0.44263297	1.2929236	../../benchmark_data/class-i/pdb/8en8_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/8en8_pmhc_tcr.pdb	after	ranked_0
42	8enh	0.591	0.63	2.084	4.237	86.16727272727273	90.00800000000001	69.52499999999999	85.21545454545456	85.83749999999999	69.356	69.43758620689655	91.57673965936738	94.15625698324023	86.93222222222222	93.8104255319149	89.69363228699552	0.4538935	0.12710717	2.203691	0.34480605	0.39891094	1.5102283	2.721893	2.3326058	0.5401847	0.39340043	0.5356579	1.7277318	../../benchmark_data/class-i/pdb/8enh_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/8enh_pmhc_tcr.pdb	after	ranked_0
43	8eo8	0.609	0.676	1.716	5.34	85.69545454545454	89.19800000000001	68.27857142857142	83.72636363636364	85.11916666666666	68.99266666666666	68.64793103448275	90.92778588807788	93.72754189944136	85.54333333333334	93.33574468085108	88.89775784753365	0.49138054	0.14675458	1.6077449	0.47918177	0.24902442	1.530638	1.903058	2.3507364	0.55503184	0.45954302	0.55285543	1.3764838	../../benchmark_data/class-i/pdb/8eo8_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/8eo8_pmhc_tcr.pdb	after	ranked_0
44	8f5a	0.27	0.3	3.783	11.016	86.11363636363636	86.453	79.11866666666667	87.241	85.25200000000001	82.6675	80.69592592592592	91.89665036674816	93.13116022099446	86.702	92.794554973822	91.10995412844038	0.24968281	2.1756349	1.6570426	0.32439274	0.32383642	1.6814426	2.4881766	4.0795174	0.35320434	1.441953	0.49067545	1.5128618	../../benchmark_data/class-i/pdb/8f5a_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/8f5a_pmhc_tcr.pdb	after	ranked_0
45	8gom	0.441	0.438	2.134	7.599	82.26916666666666	80.2188888888889	79.78636363636362	86.751	84.88636363636363	73.82866666666668	76.34923076923077	91.00414634146341	92.74679558011049	83.27666666666669	92.29821052631578	89.88654545454546	0.3519062	0.26236105	1.0901175	0.11419976	0.285463	1.3730862	1.6733111	2.1933439	0.44137427	0.6833279	0.4636374	0.77660865	../../benchmark_data/class-i/pdb/8gom_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/8gom_pmhc_tcr.pdb	after	ranked_0
46	8gon	0.113	0.114	5.177	20.512	82.59083333333332	81.81	79.46363636363637	87.90599999999999	84.26454545454546	75.466	77.15730769230768	91.23556097560976	92.77751381215468	89.28222222222222	92.61194736842104	90.04686363636364	0.47129947	0.31404823	1.1160359	0.23287672	0.2119184	1.5933118	1.7345953	6.5851383	0.49813443	0.34663245	0.49839172	0.86794263	../../benchmark_data/class-i/pdb/8gon_pmhc_tcr.pdb	../pred_pdb/intellifold2/pmhc_tcr/classI/classI_v2_with_template/ranked_0/8gon_pmhc_tcr.pdb	after	ranked_0
