	id	DockQ	Fnat	iRMS	LRMS	pLDDT-cdr1a	pLDDT-cdr2a	pLDDT-cdr3a	pLDDT-cdr1b	pLDDT-cdr2b	pLDDT-cdr3b	pLDDT-cdr3a+cdr3b	pLDDT	pLDDT-mhc	pLDDT-pep	pLDDT-pmhc	pLDDT-tcr	RMSD-cdr1a	RMSD-cdr2a	RMSD-cdr3a	RMSD-cdr1b	RMSD-cdr2b	RMSD-cdr3b	RMSD-cdr3a+cdr3b	RMSD	RMSD-mhc	RMSD-pep	RMSD-pmhc	RMSD-tcr	true_pdb_path	pred_pdb_path	2021-09-30	rank
10	7n2q	0.023	0.0	16.509	33.711	42.07818181818182	35.7	42.329090909090915	40.95899999999999	48.384	29.985999999999997	35.208076923076916	43.325896805896804	48.46801104972375	25.614444444444445	47.38547368421054	39.77142857142857	3.6037207	2.7322233	3.1873841	2.087647	0.30502948	5.8714905	8.148004	21.198252	19.027557	2.0169997	18.819096	16.452509	../../benchmark_data/class-i/pdb/7n2q_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7n2q_pmhc_tcr.pdb	after	ranked_0
11	7n2r	0.029	0.0	17.932	29.103	46.28181818181818	35.562	45.29818181818182	37.647000000000006	44.188	28.486666666666665	35.599230769230765	43.46592137592137	48.82662983425415	30.13888888888889	47.94142105263158	39.547281105990784	3.5613415	4.3659897	2.5618541	2.3374522	0.37122455	7.5802774	9.577494	20.170744	19.172518	1.9111916	19.057037	13.305107	../../benchmark_data/class-i/pdb/7n2r_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7n2r_pmhc_tcr.pdb	after	ranked_0
12	7n2s	0.026	0.0	16.985	30.834	66.85000000000001	81.488	44.82875	68.647	80.751	46.321999999999996	45.55129032258065	54.10123786407767	46.74524861878453	25.073333333333334	45.71868421052631	61.2754954954955	1.1464996	0.3748175	2.5055363	0.44837072	0.27497298	8.2984705	10.373952	18.705227	19.201262	1.9061075	19.930838	15.757628	../../benchmark_data/class-i/pdb/7n2s_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7n2s_pmhc_tcr.pdb	after	ranked_0
13	7n4k	0.036	0.073	18.064	48.71	56.38083333333333	27.89625	57.776923076923076	61.66600000000001	62.345000000000006	55.00727272727272	56.5075	47.479725	36.51485875706215	35.819	36.47764705882353	57.13882629107981	0.8815903	3.8195665	3.7020018	2.3542051	2.0583758	4.1867833	8.1652355	21.444925	17.806633	4.214582	17.714315	16.17166	../../benchmark_data/class-i/pdb/7n4k_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7n4k_pmhc_tcr.pdb	after	ranked_0
14	7n5c	0.032	0.018	19.976	30.41	47.708333333333336	26.7125	42.20461538461538	59.388999999999996	56.575	48.06272727272728	44.88958333333333	44.23853960396039	39.47303867403314	24.972	38.71382198952879	49.19262910798121	2.0780265	3.5147338	5.5745587	2.3667774	1.4976856	1.2744412	5.0162616	20.970648	16.863497	3.5225694	17.114468	11.769735	../../benchmark_data/class-i/pdb/7n5c_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7n5c_pmhc_tcr.pdb	after	ranked_0
15	7n5p	0.035	0.0	15.437	26.02	46.81583333333333	28.6175	44.29769230769231	60.306	58.46299999999999	51.25272727272727	47.48541666666667	43.2949373433584	37.286193181818184	23.178	36.527688172043014	49.20436619718311	0.8926246	3.8581362	5.653304	2.4160645	2.9469073	4.027105	8.760105	20.722345	15.449122	1.6365466	15.682915	14.024692	../../benchmark_data/class-i/pdb/7n5p_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7n5p_pmhc_tcr.pdb	after	ranked_0
16	7na5	0.01	0.0	18.576	56.011	58.89454545454546	59.01777777777779	45.94	33.366	30.089999999999996	33.492666666666665	38.75884615384615	43.20777777777778	40.774166666666666	27.218888888888888	40.12867724867725	45.90199074074074	3.575445	3.2675912	3.8455093	2.414891	4.854352	4.277846	8.992326	22.747816	15.966116	2.3506806	15.768918	14.701186	../../benchmark_data/class-i/pdb/7na5_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7na5_pmhc_tcr.pdb	after	ranked_0
17	7ndq	0.028	0.05	17.085	50.343	75.66250000000001	75.53875000000001	55.82066666666667	69.401	66.04181818181819	55.40846153846154	55.62928571428572	57.71375	39.4075138121547	34.760000000000005	39.18736842105263	73.86059633027523	0.45284164	0.508268	2.5695593	1.7510511	2.217457	2.569192	8.671951	18.421629	10.42612	2.6065245	11.959428	15.61975	../../benchmark_data/class-i/pdb/7ndq_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7ndq_pmhc_tcr.pdb	after	ranked_0
18	7ndt	0.014	0.0	19.387	43.873	79.07416666666667	64.25	61.134285714285724	74.716	48.94909090909091	63.90083333333333	62.41115384615384	55.44638613861386	42.75800000000001	46.77875	42.92909574468084	66.34106481481481	1.3330816	3.2211437	1.5980425	0.3420016	4.441328	0.4546612	6.734306	22.965279	14.174508	2.4714074	14.820638	12.719869	../../benchmark_data/class-i/pdb/7ndt_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7ndt_pmhc_tcr.pdb	after	ranked_0
19	7ndu	0.024	0.0	18.219	32.448	70.42333333333333	75.7425	44.489333333333335	63.474000000000004	74.06181818181818	42.32692307692308	43.48535714285715	51.158599508599515	38.704585635359116	26.9225	38.20587301587302	62.38825688073394	1.126281	0.43924323	2.200338	1.3739009	0.34734735	2.5657868	10.866444	21.874718	10.14637	1.6794116	11.514346	17.653824	../../benchmark_data/class-i/pdb/7ndu_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7ndu_pmhc_tcr.pdb	after	ranked_0
20	7nme	0.038	0.04	18.122	31.367	43.31727272727273	48.501	48.325384615384614	38.854	46.05909090909091	41.03363636363636	44.98333333333333	42.02032098765432	40.13977900552486	33.227777777777774	39.81236842105263	43.97153488372093	1.9586217	3.8876896	5.7636204	2.0642943	3.9068089	3.5201483	9.782892	20.09602	17.995564	2.4824276	18.349176	14.610402	../../benchmark_data/class-i/pdb/7nme_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7nme_pmhc_tcr.pdb	after	ranked_0
21	7nmf	0.028	0.0	15.227	30.056	43.32	49.936	46.98769230769231	38.739999999999995	47.08272727272727	41.00545454545455	44.24583333333334	42.78076543209876	41.88453038674033	33.67888888888889	41.49584210526316	43.91627906976744	2.7588394	4.598155	5.981356	1.7747917	3.9954853	3.453415	9.311302	18.261797	14.542263	0.9788752	14.936931	14.519199	../../benchmark_data/class-i/pdb/7nmf_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7nmf_pmhc_tcr.pdb	after	ranked_0
22	7nmg	0.035	0.0	16.235	26.22	43.37181818181818	50.164	48.08461538461539	37.04599999999999	48.961818181818174	40.46727272727273	44.59333333333333	42.412024691358035	40.385138121546966	31.424444444444443	39.96068421052632	44.57832558139535	2.4638278	4.8757787	4.8155694	2.850832	3.6082294	4.1130276	13.892986	18.461613	15.378184	3.690967	15.619453	13.527373	../../benchmark_data/class-i/pdb/7nmg_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7nmg_pmhc_tcr.pdb	after	ranked_0
23	7ow5	0.011	0.0	20.673	50.902	37.12	37.72909090909091	37.955625	36.785000000000004	35.899	35.285	36.6203125	35.54363855421687	35.772111111111116	26.173000000000002	35.2668947368421	35.77733333333334	2.1332579	3.5117822	2.0468175	2.418304	6.469913	2.9087024	7.1780443	20.988382	12.4719305	2.479444	15.333854	13.226765	../../benchmark_data/class-i/pdb/7ow5_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7ow5_pmhc_tcr.pdb	after	ranked_0
24	7ow6	0.02	0.031	20.203	55.019	35.23166666666666	37.49636363636364	38.87562500000001	35.208000000000006	33.07299999999999	32.928125	35.901875000000004	35.08076923076923	37.0875138121547	22.29	36.312774869109944	34.034933333333335	2.888485	2.817962	2.9213698	3.1023984	3.0175838	3.4479592	15.744317	23.176727	15.706456	6.406402	15.507341	16.611813	../../benchmark_data/class-i/pdb/7ow6_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7ow6_pmhc_tcr.pdb	after	ranked_0
25	7pb2	0.037	0.0	18.303	24.757	35.20333333333333	37.52090909090909	33.58625000000001	35.876	35.783	32.905	33.245625000000004	35.30146987951807	35.48033333333334	22.981	34.82247368421052	35.705955555555555	2.452062	2.4048023	7.2876825	2.7744966	2.79967	6.0625176	10.145954	19.621147	15.2427225	4.718136	15.004422	12.865039	../../benchmark_data/class-i/pdb/7pb2_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7pb2_pmhc_tcr.pdb	after	ranked_0
26	7pbe	0.011	0.0	19.334	50.502	29.991818181818186	29.9025	41.151666666666664	31.515000000000004	35.76	35.48846153846154	38.2068	32.63777777777778	32.51486187845304	24.242222222222225	32.123	33.09269767441861	2.882722	2.9115329	2.2355247	3.1584165	3.546748	1.537042	4.359124	22.508326	17.7279	2.1612616	17.782001	15.042223	../../benchmark_data/class-i/pdb/7pbe_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7pbe_pmhc_tcr.pdb	after	ranked_0
27	7phr	0.028	0.037	17.415	41.397	32.628	37.577999999999996	33.94	41.879	38.98	36.448461538461544	35.29875	34.724075	33.07375690607735	24.218888888888888	32.654315789473685	36.596714285714285	3.9555001	3.3555217	3.5869892	2.253202	1.3244507	3.69162	12.849457	20.956682	19.556648	2.1848736	20.128618	13.957316	../../benchmark_data/class-i/pdb/7phr_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7phr_pmhc_tcr.pdb	after	ranked_0
28	7q99	0.041	0.041	18.257	29.962	63.73363636363637	74.77111111111111	50.809090909090905	64.94545454545454	62.11	47.213333333333345	48.73461538461538	47.08837837837838	34.06292817679558	28.910000000000004	33.793141361256545	58.84481481481481	0.6205086	0.24320126	0.7283868	0.9283013	0.61667484	2.7689638	9.890755	20.045853	19.068096	4.2665	19.018747	15.030713	../../benchmark_data/class-i/pdb/7q99_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7q99_pmhc_tcr.pdb	after	ranked_0
29	7q9a	0.068	0.107	16.643	27.03	59.059090909090905	61.18777777777777	49.443636363636365	64.16181818181818	62.06888888888889	46.336	47.65076923076923	45.34088452088452	34.35690607734807	26.786	33.96052356020943	55.40407407407407	1.8180375	0.7693763	1.2612741	0.94715756	0.6438301	2.7874177	8.547708	18.86812	18.625174	2.7605937	18.946445	12.682801	../../benchmark_data/class-i/pdb/7q9a_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7q9a_pmhc_tcr.pdb	after	ranked_0
30	7q9b	0.077	0.188	18.867	42.592	46.592727272727274	43.49666666666666	39.92125	39.448	36.184	34.31125	36.18125	35.60938271604938	33.47845303867403	24.52	33.00942408376963	37.929906542056074	1.4363874	4.889322	4.1248503	3.6108685	4.3727016	5.1439633	11.21749	21.391762	18.659235	2.4994152	18.904203	16.960878	../../benchmark_data/class-i/pdb/7q9b_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7q9b_pmhc_tcr.pdb	after	ranked_0
31	7qpj	0.058	0.043	10.061	24.326	71.71363636363637	70.17888888888889	56.60000000000001	56.409000000000006	55.632000000000005	47.66272727272727	52.503750000000004	49.10528535980149	35.159444444444446	27.83	34.81042328042328	61.73018691588784	0.3746386	1.5280367	2.2826743	2.0802567	3.3845942	1.3446631	2.5941305	11.5747385	13.206281	2.2776608	13.440523	4.914535	../../benchmark_data/class-i/pdb/7qpj_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7qpj_pmhc_tcr.pdb	after	ranked_0
32	7r80	0.052	0.016	14.18	22.116	70.94818181818181	78.914	62.08230769230769	67.162	55.974000000000004	56.72666666666667	59.213214285714294	57.34418092909536	40.666077348066295	34.87222222222222	40.39163157894737	72.05187214611871	1.9435331	0.48185435	0.8879991	2.0101123	1.5245898	2.747065	5.5195107	14.612686	13.930707	4.2883496	13.839707	6.449981	../../benchmark_data/class-i/pdb/7r80_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7r80_pmhc_tcr.pdb	after	ranked_0
33	7rk7	0.026	0.015	17.293	34.867	70.63000000000001	75.9525	47.685625	64.766	59.391000000000005	59.68000000000001	54.34916666666667	47.296433734939754	32.04834254143646	30.061111111111106	31.95421052631579	60.25208888888888	0.66003495	0.6325098	3.279859	1.8763177	1.4490254	5.7399073	8.311267	21.152063	15.464009	2.7422726	16.31056	16.340242	../../benchmark_data/class-i/pdb/7rk7_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7rk7_pmhc_tcr.pdb	after	ranked_0
34	7rm4	0.016	0.0	17.019	41.954	32.68090909090909	48.190999999999995	35.16916666666666	57.19	67.55636363636364	50.08800000000001	43.4574074074074	40.74916870415648	34.04751381215469	22.487777777777776	33.499947368421054	47.03844748858448	3.375102	4.9169507	1.447379	4.2217274	4.1633277	3.0200415	5.1311274	23.796839	15.742273	3.1169484	16.29381	11.71538	../../benchmark_data/class-i/pdb/7rm4_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7rm4_pmhc_tcr.pdb	after	ranked_0
35	7rrg	0.027	0.0	14.537	30.769	67.01166666666666	74.01625	41.817333333333316	51.301	61.23818181818182	41.50714285714286	41.66758620689656	46.96503667481664	38.407127071823204	27.842222222222222	37.906684210526315	54.823881278538806	0.742343	0.2935885	3.1850746	1.6450322	1.927728	8.253976	6.8883	19.247591	12.655788	2.1325173	15.046378	9.772127	../../benchmark_data/class-i/pdb/7rrg_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7rrg_pmhc_tcr.pdb	after	ranked_0
36	7rtr	0.027	0.016	18.518	33.849	33.68636363636363	34.745555555555555	37.559090909090905	44.28600000000001	42.03454545454545	46.936363636363645	42.247727272727275	36.142678132678135	34.69066298342541	26.34444444444445	34.295315789473676	37.760184331797234	2.3365636	4.2296996	2.1037345	2.5661929	4.506438	4.292659	13.907981	23.326195	17.434666	2.2193985	17.4754	14.251902	../../benchmark_data/class-i/pdb/7rtr_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7rtr_pmhc_tcr.pdb	after	ranked_0
37	7su9	0.022	0.0	14.49	35.008	68.71833333333333	73.80250000000001	46.05066666666666	64.28399999999999	54.80899999999999	48.01599999999999	47.03333333333333	47.37022058823529	39.35133333333333	25.83	38.70746031746031	54.84630136986301	0.88804317	0.1823879	5.9879565	0.33088708	2.83838	2.6835337	9.98391	22.426563	13.313046	5.527749	14.524477	12.181468	../../benchmark_data/class-i/pdb/7su9_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/7su9_pmhc_tcr.pdb	after	ranked_0
38	8cx4	0.022	0.017	17.844	40.008	71.16363636363636	83.22900000000001	50.40764705882353	64.833	76.119	47.69333333333334	49.1353125	54.87205811138014	46.70624309392265	28.14888888888889	45.82721052631579	62.57843049327355	0.3266282	0.40868485	6.9879427	0.68857545	0.177886	7.999308	12.838035	17.468954	18.252129	2.0455294	18.084648	14.293603	../../benchmark_data/class-i/pdb/8cx4_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/8cx4_pmhc_tcr.pdb	after	ranked_0
39	8d5q	0.063	0.075	16.86	24.576	54.558181818181815	63.672000000000004	40.088125000000005	57.86000000000001	76.52	45.77866666666667	42.841612903225794	48.16384803921568	36.39727272727273	30.656	36.08860215053763	58.28094594594596	1.7123871	2.378089	2.8404062	1.3820875	0.4071599	3.4964736	10.374627	18.150028	7.5504494	3.3109217	10.785526	10.519672	../../benchmark_data/class-i/pdb/8d5q_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/8d5q_pmhc_tcr.pdb	after	ranked_0
40	8dnt	0.038	0.027	17.516	28.774	54.00181818181818	60.96555555555556	45.34166666666667	36.827999999999996	37.23636363636364	33.62500000000001	39.03269230769231	38.95316953316953	34.288674033149164	35.29555555555556	34.33636842105263	42.99552995391706	2.8220484	5.4119606	1.2885443	1.7016015	6.5393834	2.968992	11.018098	20.930046	19.593767	4.42934	19.268423	17.823088	../../benchmark_data/class-i/pdb/8dnt_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/8dnt_pmhc_tcr.pdb	after	ranked_0
41	8en8	0.031	0.027	17.991	33.596	32.61636363636364	40.827	35.268571428571434	35.28727272727273	29.50333333333334	31.565333333333328	33.35310344827586	45.93565533980583	58.87933333333333	47.294444444444444	58.32767195767196	35.43300448430494	4.7989984	4.269659	3.0966287	3.2959144	1.2383493	4.0731654	16.992783	20.711674	13.391817	3.4889975	13.202559	19.20778	../../benchmark_data/class-i/pdb/8en8_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/8en8_pmhc_tcr.pdb	after	ranked_0
42	8enh	0.04	0.025	19.077	27.335	37.21181818181819	46.898	35.78857142857143	36.60181818181818	32.013333333333335	31.028000000000002	33.32620689655172	46.01316301703164	57.213407821229055	25.74111111111111	55.70675531914894	37.84098654708521	4.8528404	3.7263567	6.0401287	3.6653094	4.9456477	2.8981283	7.924634	18.379519	14.805601	2.4509046	15.833555	14.064276	../../benchmark_data/class-i/pdb/8enh_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/8enh_pmhc_tcr.pdb	after	ranked_0
43	8eo8	0.03	0.014	17.577	31.169	32.437272727272735	42.93	35.682857142857145	34.87	30.100833333333338	30.36066666666667	32.93	47.08642335766422	60.3045251396648	61.73111111111112	60.37281914893617	35.885336322869954	4.871925	4.009802	5.0102344	3.0274425	2.977671	2.9719045	8.572652	20.765907	14.70208	3.4946363	14.477929	17.513176	../../benchmark_data/class-i/pdb/8eo8_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/8eo8_pmhc_tcr.pdb	after	ranked_0
44	8f5a	0.015	0.0	21.275	41.72	75.53545454545454	85.25699999999999	61.772666666666666	77.623	70.19500000000001	64.71333333333332	63.079629629629636	60.39364303178484	43.31044198895028	35.333999999999996	42.892827225130894	75.72692660550459	0.51669085	2.202216	2.9715915	0.63131875	3.3981607	1.4777788	10.251203	21.653954	15.088282	4.1789074	15.762745	16.292	../../benchmark_data/class-i/pdb/8f5a_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/8f5a_pmhc_tcr.pdb	after	ranked_0
45	8gom	0.014	0.013	20.654	52.818	63.89833333333333	52.09888888888889	55.34	69.69	63.09181818181819	45.401333333333326	49.60615384615385	46.45217073170733	36.26718232044199	22.70777777777778	35.6248947368421	55.803	0.6991523	4.007338	3.2018147	0.39515114	0.40787247	5.306253	10.56862	21.209423	20.094969	2.2959013	20.489752	12.4956045	../../benchmark_data/class-i/pdb/8gom_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/8gom_pmhc_tcr.pdb	after	ranked_0
46	8gon	0.042	0.086	19.685	45.244	59.223333333333336	45.23	50.29818181818182	67.061	62.41000000000001	43.66533333333334	46.47153846153846	43.94651219512195	34.50977900552486	26.09777777777778	34.111315789473686	52.44054545454544	0.85964805	1.909099	3.1978679	0.25519252	0.36081937	4.6520753	9.642352	21.566668	15.08901	1.8017747	16.69636	13.799804	../../benchmark_data/class-i/pdb/8gon_pmhc_tcr.pdb	../pred_pdb/protenix_v1/pmhc_tcr/classI/classI_protenix_v1_no_msa/ranked_0/8gon_pmhc_tcr.pdb	after	ranked_0
